25th, 50th, 75th, 90th, 95th, 99th, max
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
8.8810015, 9.038281, 9.23967625, 9.5275745, 9.8142227, 16.44792254, 32.855096
8.8783625, 9.041170000000001, 9.23249, 9.5239501, 9.7725964, 12.010327149999986, 36.893046
8.8881895, 9.049885, 9.225616, 9.5268927, 9.77176545, 11.530913589999999, 36.893046
8.87871825, 9.0346685, 9.23255425, 9.4925902, 9.72604315, 13.238075979999996, 23.303856
8.90226, 9.0565475, 9.238287249999999, 9.5165636, 9.7261384, 11.142952249999992, 23.303856
8.889885, 9.0378545, 9.240544750000002, 9.5209476, 9.765896399999999, 14.10601301, 22.552578
8.880488, 9.0365915, 9.242047750000001, 9.5058566, 9.76816065, 11.017723329999995, 19.645042
8.8865725, 9.037541000000001, 9.232174, 9.5093143, 9.778165, 11.061763509999995, 19.645042
8.879978000000001, 9.049626, 9.24283275, 9.5285241, 9.793025, 16.052758269999998, 36.893046
8.8756685, 9.036484999999999, 9.23972725, 9.5075765, 9.814014799999999, 16.39846709, 52.853195
8.89155425, 9.048108, 9.243496500000001, 9.501351399999999, 9.7766865, 16.216124110000003, 23.303856
8.881836, 9.052107, 9.262467000000001, 9.5285241, 9.738270199999999, 14.001069, 52.853195
8.88810475, 9.05539, 9.261399749999999, 9.5539331, 9.79864965, 16.18153611, 52.853195
8.888544, 9.038758000000001, 9.233763, 9.4969796, 9.729983050000001, 13.743088119999994, 23.303856
8.8640915, 8.9994405, 9.18332825, 9.462214, 9.920890049999997, 11.913264409999998, 35.487972
8.863645, 9.004060500000001, 9.17614575, 9.460784, 9.993162599999996, 12.391195929999991, 37.448702
8.86391575, 9.0001605, 9.176531, 9.443538799999999, 9.953080649999999, 12.00816916999999, 37.448702
8.8638465, 8.997086, 9.165885750000001, 9.427106100000001, 9.931451749999997, 12.009386999999961, 16.295498
8.861929, 8.997218499999999, 9.165235000000001, 9.4176049, 9.881394599999998, 11.897930429999999, 37.448702
8.86322575, 9.002961, 9.1764525, 9.466656, 10.037583799999998, 11.970524529999995, 37.448702
8.86869325, 9.000936, 9.166873, 9.4233101, 9.843590049999998, 11.683467879999993, 35.330604
8.862984, 8.995421, 9.175155499999999, 9.4233548, 9.898380749999994, 11.970524529999995, 35.734803
8.86410425, 9.0005055, 9.18776575, 9.458287, 10.0137305, 11.939773359999974, 35.330604
8.85920475, 8.9977635, 9.185154, 9.4637394, 9.9812166, 12.278240759999992, 35.734803
8.86549725, 9.0033135, 9.18271075, 9.4696223, 9.953317199999999, 12.223577699999993, 35.734803
8.869183, 9.005045500000001, 9.1916945, 9.4854439, 9.985579, 11.933379139999984, 35.734803
8.86567975, 9.004908, 9.192450000000001, 9.4736995, 10.005764699999997, 11.676076589999997, 33.51644
8.790975999999999, 9.0640015, 10.24276925, 11.596551, 12.454557, 14.783205930000003, 18.865024
8.7816525, 9.059646, 10.191452, 11.613494, 12.469801, 15.093761, 18.865024
8.789623500000001, 9.067211, 10.2296485, 11.643241800000002, 12.4632023, 14.996234440000006, 18.865024
8.790938, 9.050122, 10.167797, 11.6421218, 12.385381, 14.74727015000001, 18.865024
8.65146875, 9.1649805, 10.8373555, 12.496899, 14.066710849999996, 17.78608, 38.404747
8.64965025, 9.142799499999999, 10.807164, 12.3388121, 13.940893749999992, 18.233113, 34.462112
8.648492, 9.111086499999999, 10.802630749999999, 12.4261069, 13.961357199999998, 17.483607930000012, 34.462112
8.6455185, 9.088824, 10.77964, 12.531466000000004, 14.062447999999998, 18.211952, 38.813544
8.6460845, 9.113959, 10.817235, 12.594501100000002, 14.066505, 17.54839695000002, 34.462112
8.6473015, 9.110686, 10.72887525, 12.266244, 13.849201, 17.802213, 34.408771
8.644195499999999, 9.12931, 10.805758, 12.4262361, 14.126659, 17.61197376, 38.813544
8.646902, 9.1132055, 10.810196000000001, 12.498776, 14.062294, 17.80231987, 38.813544
8.653112, 9.130221, 10.7799725, 12.427253100000003, 13.975135899999987, 18.212163610000005, 38.813544
8.639128, 9.1220545, 10.803728, 12.395395200000003, 14.06229875, 17.786071, 38.813544
8.647641, 9.1455675, 10.83907575, 12.551188300000003, 14.117408849999995, 17.708369, 38.813544
8.64355675, 9.127385, 10.843635, 12.42623, 14.099570599999996, 18.321207, 34.462112
8.65575675, 9.159366, 10.813349, 12.480622100000001, 13.961409049999999, 17.548219190000015, 38.404747
8.6459585, 9.079626000000001, 10.73078, 12.309816700000006, 13.961266, 17.630312260000014, 38.813544
8.6480195, 9.1312075, 10.78919575, 12.533536, 14.076976, 17.483607930000012, 26.925837
8.649837, 9.164226500000002, 10.82054675, 12.55624, 14.09337, 17.888381480000007, 38.813544
8.638515, 9.1478535, 10.788584, 12.469538, 14.066710849999996, 17.813651420000017, 38.404747
8.63714675, 9.101495, 10.759677499999999, 12.403291300000001, 14.02802744999999, 17.437039210000005, 38.404747
8.643625, 9.113885, 10.7886045, 12.436074, 14.06229875, 17.80231987, 38.404747
8.64791425, 9.127029, 10.7623375, 12.3524102, 13.952062749999996, 17.611796, 38.404747
8.647829999999999, 9.1493575, 10.803248, 12.4445948, 13.984204349999992, 17.54839695000002, 38.813544
8.650438, 9.110145, 10.783142250000001, 12.42623, 13.974773949999992, 17.443292050000004, 38.813544
8.659308249999999, 9.1772075, 10.82505425, 12.510035900000002, 14.066505, 17.937063770000005, 38.404747
8.6488595, 9.118408, 10.801870000000001, 12.515008, 14.181749949999993, 17.813216060000006, 38.813544
8.64712475, 9.14324, 10.79752375, 12.4205628, 14.076976, 17.81349118000001, 38.404747
8.647156, 9.105206, 10.788585, 12.424355, 13.95715, 17.471043840000014, 38.813544
8.784536, 9.0446745, 10.19944375, 11.5929948, 12.286711200000001, 14.825049510000001, 26.889073
8.782374749999999, 9.045776, 10.242723250000001, 11.657958, 12.45138875, 15.021127, 19.393533
8.797372249999999, 9.071381500000001, 10.347939, 11.6545562, 12.3817184, 14.663820390000017, 19.563106
8.791335, 9.045655, 10.230986, 11.6604761, 12.43997835, 15.05023268000001, 26.889073
8.651363, 9.1286245, 10.801449, 12.5100025, 13.974307, 18.747194510000003, 38.404747
8.645567, 9.129560000000001, 10.780169, 12.4538246, 14.062294, 17.69969264, 38.813544
8.64751975, 9.148198, 10.7942225, 12.512249, 13.974307, 18.23399394000002, 38.813544
9.131749, 11.20299, 13.941365, 17.144549299999998, 19.583330299999986, 25.616439, 44.22794
9.103655499999999, 11.2049135, 14.10695, 17.2746004, 19.9153104, 25.677274, 44.22794
8.64962175, 9.117975000000001, 10.78858425, 12.492389, 14.133980949999998, 17.8129, 38.813544
8.65217225, 9.124091499999999, 10.796270750000001, 12.4297544, 14.0784085, 17.629914210000006, 38.404747
8.6476755, 9.159007500000001, 10.783066, 12.478235900000001, 14.095293, 18.05424255000003, 38.813544
8.64473275, 9.128175500000001, 10.817235, 12.426093, 14.059531149999998, 17.794086040000003, 38.813544
8.643058, 9.120862500000001, 10.79312425, 12.352565, 13.866715, 17.629914210000006, 38.813544
8.65043375, 9.18441, 10.8472355, 12.560871, 14.156047, 17.872018, 34.462112
8.64291675, 9.1088585, 10.835209, 12.480766400000002, 14.02802744999999, 17.786971, 38.404747
8.645154, 9.1205765, 10.794662, 12.382462, 13.964635999999992, 17.872666090000013, 38.813544
9.08878775, 11.214026, 14.059299, 17.569492400000005, 19.863045149999994, 25.260610820000032, 44.22794
9.09198175, 11.211657, 14.094805000000001, 17.241367, 19.658494, 25.199198, 44.22794
9.114482, 11.189231, 14.07293, 17.4672202, 19.78104915, 25.872567300000007, 40.625286
8.639088, 9.1496, 10.819754, 12.474138, 14.105456949999994, 17.8129, 38.404747
8.645996, 9.13643, 10.85822625, 12.4262343, 13.961569599999995, 17.703598, 38.404747
8.653112, 9.112207, 10.742512750000001, 12.394576, 14.015086, 17.664151120000007, 38.813544
8.64345875, 9.062845, 10.78780575, 12.429121700000001, 13.931310749999996, 17.611796, 34.408771
8.653367, 9.108239000000001, 10.829518, 12.444252, 14.099622049999995, 17.78608, 38.813544
8.648585749999999, 9.141869, 10.817235, 12.460379800000002, 14.081191899999983, 18.79814, 38.813544
8.647676, 9.12794, 10.820243, 12.378786600000002, 13.912525449999983, 17.287988, 38.404747
8.64305, 9.126235, 10.811768, 12.407502, 13.995730049999986, 17.844506, 38.813544
8.64345875, 9.090484, 10.733774, 12.402618, 13.95715, 17.79440210000001, 38.404747
8.64293325, 9.163089, 10.8306125, 12.4361022, 14.126659, 18.370511, 38.404747
8.64409775, 9.114455, 10.820243, 12.501441800000006, 14.01386649999999, 17.547577, 38.404747
9.1342035, 11.260206499999999, 14.04293, 17.270220200000004, 19.666696, 25.87364843000003, 38.509309
9.109936750000001, 11.246008, 14.08532025, 17.4483959, 20.050871, 25.87364843000003, 44.22794
9.096722, 11.24558, 14.093976, 17.4347607, 19.820696299999987, 25.60713201, 44.22794
9.114539749999999, 11.258235, 14.104708, 17.365665600000003, 20.02729095, 27.418067, 44.22794
9.11419225, 11.2845725, 14.150048250000001, 17.318689, 19.667023549999996, 25.87213881, 44.22794
9.10878, 11.2485435, 14.083681, 17.357815, 19.78262984999999, 25.678414630000024, 44.22794
9.110913, 11.22382, 14.03297575, 17.265431900000003, 19.706871, 26.123703, 44.22794
9.104616, 11.198598, 13.971927, 17.375265, 19.929228349999974, 25.792145010000016, 44.22794
9.103959999999999, 11.2749365, 14.098249, 17.523028500000006, 20.004899, 26.508652, 44.22794
